uri,cid,author_handle,author_did,indexedAt,createdAt,text,reply_root_uri,reply_parent_uri,is_repost,like_count,repost_count,reply_count,quote_count,news_title,news_description,news_uri,engagement,cluster,cluster_like_count,cluster_reply_count,cluster_quote_count,cluster_repost_count,cluster_size,cluster_engagement_count,cluster_engagement_rank
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw32s26mjy2n,bafyreig7s64efbps7espmyjv2iadsfqdo2u2kd4wz3gd3oizb65n7ivemu,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-10T19:55:23.904Z,2025-08-10T19:34:54.000000Z,"Mick van Wely weg bij De Telegraaf na grensoverschrijdend gedrag

De Telegraaf heeft de samenwerking met misdaadjournalist Mick van Wely beëindigd, zo maakte de krant zondag bekend. Hiertoe is besloten nadat ""is vast komen te staan dat in de nacht van 31 juli op 1 augustus van dit jaar sprake...",,,0,1,0,0,0,Mick van Wely weg bij De Telegraaf na grensoverschrijdend gedrag,"De Telegraaf heeft de samenwerking met misdaadjournalist Mick van Wely beëindigd, zo maakte de krant zondag bekend. Hiertoe is besloten nadat",https://www.rtl.nl/boulevard/artikel/5522665/mick-van-wely-weg-bij-de-telegraaf-na-grensoverschrijdend-gedrag,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw4n3hxnbu2q,bafyreihb3sjyfgui4k7ycnid7pualmv4veqbzq6hzn4fa3oxotjgddil5m,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-11T10:55:27.305Z,2025-08-11T10:46:51.000000Z,"The Obamas have not RSVP'd to accept the keys of Dublin city (yet), Lord Mayor says

Lord Mayor Ray McAdam said that the Mansion House is engaging with the family through the Department of Foreign Affairs.
",,,0,1,0,0,0,"The Obamas have not RSVP'd to accept the keys of Dublin city (yet), Lord Mayor says",Lord Mayor Ray McAdam said that the Mansion House is engaging with the family through the Department of Foreign Affairs.,https://www.thejournal.ie/obama-freedom-of-dublin-city-6787447-Aug2025/,1.0,3,54,12,8,11,64,85,4
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lwb7exz4rt2q,bafyreigy4gngfdnkczmrnogv2zf6vcmjrbxksnsoke6eitke7gsso7okk4,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-13T06:33:32.705Z,2025-08-13T06:04:58.000000Z,"Europese landen waarschuwen Iran: 'Hervat overleg of er volgen sancties'

Frankrijk, Duitsland en het Verenigd Koninkrijk hebben Iran een waarschuwing gegeven. Als het land niet snel terugkeert naar de onderhandelingstafel om over het Iraanse nucleaire programma te praten, zullen ze de eerder...",,,0,0,1,0,0,Europese landen waarschuwen Iran: 'Hervat overleg of er volgen sancties',"Frankrijk, Duitsland en het Verenigd Koninkrijk hebben Iran een waarschuwing gegeven. Als het land niet snel terugkeert naar de onderhandelingstafel om over het Iraanse nucleaire programma te praten, ...",https://www.nu.nl/economie/6365479/europese-landen-waarschuwen-iran-hervat-overleg-of-er-volgen-sancties.html,1.0,2,323,14,15,121,69,473,1
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw37zycjmz2w,bafyreibpf3fota6gmjwvg7l54xiktaul5kwsnackz6c565ipmb6io27jky,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-10T21:29:19.303Z,2025-08-10T20:24:00.000000Z,"Mo Salah spreekt zich uit na dood van ‘Pelé van Palestina’, vrouw van Suleiman al-Obeid vraagt Liverpool-ster om hulp

Voetbalminnend Palestina rouwt om de dood van ex-voetballer Suleiman al-Obeid (41), die om het leven kwam na een Israëlische aanval. Voetbalbond UEFA stond ook stil bij het...",,,0,0,0,1,0,"Mo Salah spreekt zich uit na dood van ‘Pelé van Palestina’, vrouw van Suleiman al-Obeid vraagt Liverpool-ster om hulp","Voetbalminnend Palestina rouwt om de dood van ex-voetballer Suleiman al-Obeid (41), die om het leven kwam na een Israëlische aanval. Voetbalbond UEFA stond ook stil bij het overlijden van de oud-midde...",https://www.ad.nl/voetbal/mo-salah-spreekt-zich-uit-na-dood-van-pele-van-palestina-vrouw-van-suleiman-al-obeid-vraagt-liverpool-ster-om-hulp~aa373b95/,1.0,0,42,66,1,20,80,129,2
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw2zh7h33j2w,bafyreib5qxlevybja4ypwxc4xu2ahtj4y2jzlhsc6pnuiuersgtc4xtuzq,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-10T19:31:26.710Z,2025-08-10T19:25:59.000000Z,"Misdaadjournalist Mick van Wely ontslagen wegens seksueel grensoverschrijdend gedrag

 Mick van Wely stuurde  een vrouw met wie hij als journalist voor De Telegraaf contact had seksuele voorstellen. Hij was eerder geschorst wegens ongewenst seksueel gedrag. 
",,,0,1,0,0,0,Misdaadjournalist Mick van Wely ontslagen wegens seksueel grensoverschrijdend gedrag,Ontslag: Mick van Wely stuurde een vrouw met wie hij als journalist voor De Telegraaf contact had seksuele voorstellen. Hij was eerder geschorst wegens ongewenst seksueel gedrag.,https://www.nrc.nl/nieuws/2025/08/10/misdaadjournalist-mick-van-wely-ontslagen-wegens-seksueel-grensoverschrijdend-gedrag-a4902640,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw4m7rpvgk2p,bafyreie36q2gpl46ehc4q5c5x62r2dx2p7ewckei44enbiw4h2d6xcnmoi,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-11T10:39:57.707Z,2025-08-11T10:10:11.000000Z,"Ireland squad named for Women's Rugby World Cup

U20 hooker Beth Buttimer the one uncapped player, as new call-ups make the final cut.
",,,0,1,0,0,0,Ireland squad named for Women's Rugby World Cup,"U20 hooker Beth Buttimer the one uncapped player, as new call-ups make the final cut.",https://www.thejournal.ie/ireland-womens-rugby-world-cup-squad-2-2-6787487-Aug2025/,1.0,3,54,12,8,11,64,85,4
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw7j4fvazt2n,bafyreia73pysquqjaiq44xhet7gbaiauwwdjxjcioupxodtoxjljf6i57i,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-12T14:22:23.004Z,2025-08-12T13:54:53.000000Z,"Tienerpiloot zit vast op Antarctica: ‘Een mirakel dat hij dat überhaupt heeft gehaald’

De 19-jarige Amerikaanse influencer Ethan Guo probeert als jongste piloot ooit de wereld over te vliegen, maar is vast komen te zitten in het Zuidpoolgebied. Hij landde daar zonder toestemming en kan nu niet...",,,0,1,0,0,0,Tienerpiloot zit vast op Antarctica: &#8216;Een mirakel dat hij dat überhaupt heeft gehaald&#8217;,"Influencer: De 19-jarige Amerikaanse influencer Ethan Guo probeert als jongste piloot ooit de wereld over te vliegen, maar is vast komen te zitten in het Zuidpoolgebied. Hij landde daar zonder toestem...",https://www.nrc.nl/nieuws/2025/08/12/tienerpiloot-zit-vast-op-antarctica-een-mirakel-dat-hij-dat-uberhaupt-heeft-gehaald-a4902764,1.0,2,323,14,15,121,69,473,1
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw2g6yjf3j2o,bafyreic3zro7enbomexfact76t4xety6hwrmomkzzz23kgwmcw3wthuxkm,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-10T13:46:49.502Z,2025-08-10T13:43:00.000000Z,"Netanyahu: ‘Ons doel is niet om Gaza te bezetten, maar om Gaza te bevrijden’

De Israëlische premier Benjamin Netanyahu houdt een persconferentie in Jeruzalem, te midden van het debat in Israël over de voortzetting van de oorlog in Gaza. „Ons doel is niet om Gaza te bezetten, maar om Gaza te...",,,0,0,0,1,0,"LIVE Midden-Oosten | Netanyahu: ‘Ons doel is niet om Gaza te bezetten, maar om Gaza te bevrijden’","De Israëlische premier Benjamin Netanyahu houdt een persconferentie in Jeruzalem, te midden van het debat in Israël over de voortzetting van de oorlog in Gaza. „Ons doel is niet om Gaza te bezetten, m...",https://www.ad.nl/buitenland/live-midden-oosten-netanyahu-ons-doel-is-niet-om-gaza-te-bezetten-maar-om-gaza-te-bevrijden~a7e0f655/,1.0,0,42,66,1,20,80,129,2
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw2z2cu4m72n,bafyreiexxw7oynasqs6hpb2h77ubjfeehtg7cqfw2kagxlmiiu5wxzmrky,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-10T19:24:14.007Z,2025-08-10T19:10:40.000000Z,"Persoon overleden in water bij Texel, twee anderen uit het water gehaald

Een persoon is zondagavond om het leven gekomen in het water bij de Koog op Texel. Hulpdiensten hebben geprobeerd de persoon te reanimeren, maar dat mocht niet baten. Twee andere zwemmers zijn door de hulpdiensten opgevangen.
",,,0,1,0,0,0,"Persoon overleden in water bij Texel, twee anderen uit het water gehaald","Een persoon is zondagavond om het leven gekomen in het water bij de Koog op Texel. Hulpdiensten hebben geprobeerd de persoon te reanimeren, maar dat mocht niet baten. Twee andere zwemmers zijn door de...",https://www.nu.nl/binnenland/6365241/persoon-overleden-in-water-bij-texel-twee-anderen-uit-het-water-gehaald.html,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw3gi2vvig2p,bafyreic3as2khrd4xq7t66mewroioedjeybywfhaqjxa4p3le2xegshh2e,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T23:24:33.908Z,2025-08-10T23:17:16.000000Z,"Rose wins play-off as Fleetwood's PGA wait goes on

Justin Rose beats JJ Spaun in a nail-biting play-off to win the St Jude Championship for his first PGA title in more than two years.
",,,0,1,0,0,0,St Jude Championship: Justin Rose beats JJ Spaun in play-off as Tommy Fleetwood denied,Justin Rose beats JJ Spaun in a nail-biting play-off to win the St Jude Championship for his first PGA title in more than two years.,https://www.bbc.com/sport/golf/articles/cq8775x93eyo,1.0,3,54,12,8,11,64,85,4
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw6uon2tmd25,bafyreihvpnam3rpcxwsug2mbm5yf2wl2pr523jcdembg3ybev7ub6jont4,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-12T08:16:45.404Z,2025-08-12T08:00:00.000000Z,"Zelensky maakt draai: ‘Toch bereid’ om gebieden af te staan aan Poetin

De Oekraïense president Volodymyr Zelensky is toch bereid om grondgebied af te staan aan Rusland met het oog op een staakt-het-vuren. Dat meldt de Britse krant The Telegraph in de aanloop naar de ontmoeting tussen de...",,,0,0,0,0,1,LIVE Oorlog Oekraïne | Zelensky maakt draai: ‘toch bereid’ om gebieden af te staan aan Poetin,De Oekraïense president Volodymyr Zelensky is toch bereid om grondgebied af te staan aan Rusland met het oog op een staakt-het-vuren. Dat meldt de Britse krant The Telegraph in de aanloop naar de ontm...,https://www.ad.nl/buitenland/live-oorlog-oekraine-zelensky-maakt-draai-toch-bereid-om-gebieden-af-te-staan-aan-poetin~a3058446/,1.0,2,323,14,15,121,69,473,1
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lvxzbcmcdr2v,bafyreidzil2wxu74x463dm7qiehvx6yktsrqpprijxojbmecueuphqewgy,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-09T14:50:09.312Z,2025-08-09T14:25:16.000000Z,"Nederlandse Joden worstelen met Gaza: 'Staan echt niet achter alles wat Israël doet'

Het Israëlische kabinet stemde afgelopen week in met de bezetting van Gaza-Stad, een verdere escalatie in de oorlogsvoering van premier Netanyahu. Een groter wordende groep Joden in Nederland lijkt te...",,,0,0,0,1,0,Nederlandse Joden worstelen met Gaza: 'Staan echt niet achter alles wat Israël doet',Afgelopen week stemde het kabinet-Netanyahu in met de bezetting van Gaza-Stad. Een deel van de Joodse Nederlanders spreekt zich steeds luider uit tegen de oorlog.,https://nos.nl/artikel/2578082,1.0,0,42,66,1,20,80,129,2
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw2zh53lag2w,bafyreiestw7ebaew6pavdlv3hjnmiyfwjzpi6dk5yn3lofsf7hwywg75n4,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-10T19:31:24.407Z,2025-08-10T19:08:18.000000Z,"Drie drenkelingen door mui op Texel, één persoon overleden

Op Texel zijn drie personen in de problemen gekomen nadat ze in een mui terecht waren gekomen. Een van hen is overleden, zegt een woordvoerder van de kustwacht op het eiland. De anderen zouden naar het ziekenhuis zijn gebracht.
",,,0,1,0,0,0,"Drie drenkelingen door mui op Texel, één persoon overleden","Op Texel zijn drie personen in de problemen gekomen nadat ze in een mui terecht waren gekomen. Een van hen is overleden, zegt een woordvoerder van de kustwacht op het eiland. De anderen zouden naar he...",https://www.rtl.nl/nieuws/binnenland/artikel/5522661/drie-drenkelingen-door-mui-op-texel-een-persoon-overleden,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw32vfyjay2p,bafyreih7gk4z5r6qoglmh2rgwmcmoo3vhodantftks3ytctjuwiqjwwga4,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T19:57:16.906Z,2025-08-10T19:38:02.000000Z,"Mason Melia shows class as St Patrick's Athletic capitalise on red card shocker to see off Sligo Rovers

The Tottenham-bound forward scored twice after Patrick McClean was sent off for a foul on the teenager.
",,,0,1,0,0,0,Mason Melia shows class as St Patrick's Athletic capitalise on red card shocker,The Tottenham-bound forward scored twice after Patrick McClean was sent off for a foul on the teenager.,https://www.irishmirror.ie/sport/soccer/soccer-news/mason-melia-shows-class-st-35707198,1.0,3,54,12,8,11,64,85,4
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw4fe2dm4d2m,bafyreiamtujvg3wzapxvb7o4zg6jvwugq6wlju626rjhzyypcx3baiovcy,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-11T08:37:05.705Z,2025-08-11T08:31:49.000000Z,"Studentenorganisaties maken zich zorgen: steeds minder animo voor bestuursfuncties

Er is steeds minder animo voor bestuursfuncties bij studentenverenigingen. Daarvoor waarschuwt het Studenten Convenant, een samenwerkingsverband van tientallen studentenorganisaties, onder meer het...",,,0,1,0,0,0,Studentenorganisaties maken zich zorgen: steeds minder animo voor bestuursfuncties,"Een bestuursjaar kost tijd. Bestuurslid Niels van der Schaft was er soms tachtig uur per week mee bezig. Verder kreeg hij een vergoeding van omgerekend één euro per uur. ""Daar kun je niet van leven.""",https://nos.nl/artikel/2578273,1.0,2,323,14,15,121,69,473,1
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lvvtouxjju2w,bafyreieyxtyas2jloqy3mwmqx6erylfk4pgysy3bgczzysnspnq2swdjji,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-08T18:05:02.903Z,2025-08-08T17:48:39.000000Z,"Duitsland ziet af van wapenexport naar Israël en breekt daarmee met decennia van Duitse Israël-politiek

Beslissing van bondskanslier Friedrich Merz (CDU) volgt na Israëls aankondiging om Gaza-stad te bezetten. De CDU en de Beierse zusterpartij CSU zijn verdeeld over sancties tegen Israël.
",,,0,0,0,1,0,Duitsland ziet af van wapenexport naar Israël en breekt daarmee met decennia van Duitse Israël-politiek,Wapenembargo: De beslissing van bondskanselier Friedrich Merz (CDU) volgt na Israëls aankondiging om Gaza-stad te bezetten. De CDU en de Beierse zusterpartij CSU zijn verdeeld over sancties tegen Isra...,https://www.nrc.nl/nieuws/2025/08/08/duitsland-ziet-af-van-wapenexport-naar-israel-en-breekt-daarmee-met-decennia-van-duitse-israel-politiek-a4902560,1.0,0,42,66,1,20,80,129,2
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw2ylzayep2v,bafyreicej42tqup4tymdu5l6rmjw4cvzuoxcpwqh3rj7ywavfoarfnfybq,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-10T19:16:13.910Z,2025-08-10T19:04:56.000000Z,"Meteoriet die ouder is dan de aarde, doorboort Amerikaans huis

Een opvallend natuurspektakel in de Amerikaanse staat Georgia. Op 26 juni zagen mensen op klaarlichte dag hoe een felle vuurbal sneller dan het geluid naar beneden raasde. Het doorboorde het dak van een huis. Na onderzoek...",,,0,1,0,0,0,"Meteoriet die ouder is dan de aarde, doorboort Amerikaans huis",Een opvallend natuurspektakel in de Amerikaanse staat Georgia. Op 26 juni zagen mensen op klaarlichte dag hoe een felle vuurbal sneller dan het geluid naar beneden raasde. Het doorboorde het dak van e...,https://www.rtl.nl/nieuws/buitenland/artikel/5522658/meteoriet-die-insloeg-op-huis-vs-ouder-dan-de-aarde,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw2scrrenq2i,bafyreif56l6d6p55u7qu3qi3kpheja5d2rz5sfram2bk62hing7togupn4,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T17:23:41.614Z,2025-08-10T17:17:02.000000Z,"Two Gaelic football playing brothers will embark on an epic run from Mayo to Dublin for a very special cause

Ultrarunning isn’t a natural fit for the Tolan brothers, who are more accustomed to the fitness requirements of games of Gaelic football and hurling.
",,,0,1,0,0,0,Two brothers will embark on an epic run from Mayo to Dublin for a special cause,"Ultrarunning isn’t a natural fit for the Tolan brothers, who are more accustomed to the fitness requirements of games of Gaelic football and hurling.",https://www.irishmirror.ie/sport/gaa/two-gaelic-football-playing-brothers-35706805,1.0,3,54,12,8,11,64,85,4
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lvxdeadbbf2q,bafyreigpblywqdpigm2vidkyjf7v43qdrtemmqob73zsfgpkbglkhc4aou,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-09T08:18:05.106Z,2025-08-09T08:04:42.000000Z,"Zelensky sceptisch over gesprek Poetin en Trump: 'Vrede zonder Oekraïne onmogelijk'

De Oekraïense president Volodymyr Zelensky heeft geen vertrouwen in het geplande gesprek tussen Donald Trump en Vladimir Poetin. Trump en Poetin ontmoeten elkaar komende vrijdag in Alaska om te praten over het...",,,0,1,0,0,0,Zelensky sceptisch over gesprek Poetin en Trump: 'Vrede zonder Oekraïne onmogelijk',De Oekraïense president Volodymyr Zelensky heeft geen vertrouwen in het geplande gesprek tussen Donald Trump en Vladimir Poetin. Trump en Poetin ontmoeten elkaar komende vrijdag in Alaska om te praten...,https://www.nu.nl/spanningen-oekraine/6365125/zelensky-sceptisch-over-gesprek-poetin-en-trump-vrede-zonder-oekraine-onmogelijk.html,1.0,2,323,14,15,121,69,473,1
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lvvbryk3zj2j,bafyreigyu3crggyo4flo5ljh3h365ssiy24rhg5qdgdxlyplnyqo44hbem,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-08T12:44:40.909Z,2025-08-08T12:15:09.000000Z,"Nederlandse delegatie op Jordaanoever met stenen bekogeld door kolonisten

Voertuigen van de Nederlandse en Russische delegatie op de Westelijke Jordaanoever zijn vorige week bekogeld met stenen. Rusland tekende officieel protest aan, ook omdat het Israëlische leger niet ingreep. Er vielen geen...",,,0,0,0,1,0,Nederlandse delegatie op Jordaanoever met stenen bekogeld door kolonisten,"Voertuigen van de Nederlandse en Russische delegatie op de Westelijke Jordaanoever zijn vorige week bekogeld met stenen. Rusland tekende officieel protest aan, ook omdat het Israëlische leger niet ing...",https://www.nu.nl/buitenland/6365064/nederlandse-delegatie-op-jordaanoever-met-stenen-bekogeld-door-kolonisten.html,1.0,0,42,66,1,20,80,129,2
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw2tnhagmp2v,bafyreieacrxohgrdaqigegtjjnww7nmkglsymg56uvl32h7uyiq5cttruq,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-10T17:47:33.705Z,2025-08-10T17:37:53.000000Z,"Ruim 60 doden door ondervoeding in een week in Darfur

Zeker 63 mensen, vooral kinderen en vrouwen, zijn in een week tijd omgekomen door ondervoeding in El-Fasher, in de Soedanese regio Darfur. Dat meldt een functionaris van het ministerie van Gezondheid. De stad wordt belegerd door de...",,,0,0,1,0,0,Ruim 60 doden door ondervoeding in een week in Darfur,"Zeker 63 mensen, vooral kinderen en vrouwen, zijn in een week tijd omgekomen door ondervoeding in El-Fasher, in de Soedanese regio Darfur. Dat meldt een functionaris van het ministerie van Gezondheid....",https://www.rtl.nl/nieuws/buitenland/artikel/5522649/ruim-zestig-doden-door-ondervoeding-een-week-darfur,1.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw2do53wnx2p,bafyreifbmt3aycy6twcc2j3salo7qrvvyjku5tz3575gi4nxxf5ooe5aoy,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T13:01:36.105Z,2025-08-10T12:51:50.000000Z,"Dominic Calvert-Lewin ditches agent in bid to seal dream transfer

Dominic Calvert-Lewin is currently without a club after leaving Everton at the end of his contract and is believed to be eyeing a move to Manchester United
",,,0,0,0,1,0,,,https://www.irishmirror.ie/sport/soccer/dominic-calvert-lewin-ditches-agent-35705993,1.0,3,54,12,8,11,64,85,4
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lvswbrjk6t2w,bafyreib3ctwjwhc4uubyxqvburqkes4jc5asf3lnph2dhrfo444w7y2snm,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-07T14:13:25.303Z,2025-08-07T13:51:00.000000Z,"Zwitserland zucht onder enorme heffingen van Trump, maar neemt geen tegenmaatregelen

Zwitserland wil blijven onderhandelen met de VS over de hoge importheffingen, en neemt daarom geen tegenmaatregelen. Het land krijgt vanaf donderdag te maken met 39 procent heffingen over alle export naar de...",,,0,0,0,0,1,"LIVE VS | Zwitserland zucht onder enorme heffingen van Trump, maar neemt geen tegenmaatregelen","Zwitserland wil blijven onderhandelen met de VS over de hoge importheffingen, en neemt daarom geen tegenmaatregelen. Het land krijgt vanaf donderdag te maken met 39 procent heffingen over alle export ...",https://www.ad.nl/buitenland/live-vs-zwitserland-zucht-onder-enorme-heffingen-van-trump-maar-neemt-geen-tegenmaatregelen~a4c857c7/,1.0,2,323,14,15,121,69,473,1
